0.7233	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.0048000000000000265
0.7233	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0008000000000000229	0.0048000000000000265
0.7234	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.0048000000000000265
0.7233	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.0048000000000000265
0.7233	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.0048000000000000265
0.7234	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.0048000000000000265
0.7234	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.0048000000000000265
0.7234	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.0048000000000000265
0.7234	0.11629143413742693	0.09445425610443747	0.8182568050591146	0.0008000000000000229	0.004933333333333345
0.7233	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.0048000000000000265
0.7233	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.0048000000000000265
0.7233	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.0048000000000000265
0.7219	0.11772597857261125	0.09494363902758052	0.8175061932287365	0.0009333333333333416	0.0036000000000000476
0.7219	0.1175791572541558	0.09494363902758052	0.8175812075610204	0.0009333333333333416	0.003466666666666618
0.7220	0.11801962120952214	0.0953183111894389	0.8177231446656271	0.0010666666666666602	0.0033333333333332993
0.7220	0.1175791572541558	0.09494363902758052	0.8175812075610204	0.0009333333333333416	0.0031999999999999806
0.7235	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.005199999999999982
0.7235	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.005199999999999982
0.7236	0.11629143413742693	0.09445425610443747	0.8182568050591146	0.0008000000000000229	0.004933333333333345
0.7235	0.11774281294729627	0.09445425610443747	0.8183318056828598	0.0006666666666667043	0.005199999999999982
