dr = 0.1d_attr_r: 0.01delta: 0.35	AUROC	Parity	Equality	Counterfactual
mean	68.14603174603174	1.0024549918166923	1.610644257703081	0.6666666666666673
stdev	3.437368373530677	1.551509612455827	1.5181711056497775	0.5962847939999445
	AUROC	Parity	Equality	Counterfactual
mean	69.53269841269841	1.5593744317148603	1.190476190476188	0.733333333333334
stdev	2.46238463080869	1.1904053243479005	0.6852375977164165	0.8137703743822475
delta: 0.4	AUROC	Parity	Equality	Counterfactual
mean	69.12634920634922	2.7868703400618293	3.2563025210084047	0.6666666666666673
stdev	2.7011875928358986	1.6689001150439158	1.5953481442429338	0.9977753031397188
	AUROC	Parity	Equality	Counterfactual
mean				
stdev				
