
mean	0.6627	0.010167012203837032	0.0264520202020202	0.07804140743084113	0.0009213082577259332	0.0156021550601854

stdev	0.0	0.0002929798140404372	0.0	8.450782298263813e-05	2.8324492026119414e-05	5.664898405228615e-05


mean	0.6708	0.012631211668248534	0.029882154882154798	0.10826304891732265	0.0006008532115603333	0.022111398185423303

stdev	0.010890668788768978	0.00029932651344328245	0.006143411705711059	0.013218096515898902	0.00017688639600885772	0.003357617350989721


mean	0.6596	0.013676233097350632	0.035837542087542036	0.07608969513731413	0.0009413366981112667	0.015061387169781068

stdev	0.0	0.00013755537816162756	0.0006547285010986593	0.0007126296610597643	2.8324492026119414e-05	2.832449202611977e-05


mean	0.6563333333333333	0.011977423829520535	0.039393939393939335	0.09123696249567063	0.00036051192693623333	0.0178653688237297

stdev	4.7140452079097985e-05	0.00022971535809915733	0.0023195925594537343	0.001074587532394255	8.497347607840539e-05	7.493956191338016e-05


mean	0.6789333333333333	0.015163643093695866	0.029440235690235666	0.10772124748162183	0.0013218770654328668	0.027859560576017902

stdev	0.0002624669291337498	0.000905875218477025	0.0024184777607001136	0.0011941410344825545	4.905945928785917e-05	0.00048400913191108994


mean	0.6796666666666665	0.012661742183404934	0.0249368686868686	0.1183047371944231	0.0013419055058182	0.024454725710508867

stdev	0.0012256517540567044	0.0013079361602899545	0.0017885967475484697	0.0012372986670940542	0.00012346359836909712	0.0013988399599618548


mean	0.6688666666666667	0.005913130772482333	0.0068181818181818	0.08279947899380119	0.0013419055058182	0.017544913777564067

stdev	9.428090415824828e-05	5.1223464261704134e-05	0.0	7.637174090711048e-05	0.00010212540835176869	4.905945928786005e-05


mean	0.6738666666666667	0.0151727718579903	0.028893097643097634	0.10568955300781203	0.0013018486250475669	0.024274469747040766

stdev	4.714045207915031e-05	0.00027623283279909803	0.002418477760700115	0.0014554076877730227	0.00012346359836905925	0.00012979912873098903


mean	0.6573000000000001	0.016631509820002232	0.046064814814814774	0.09645504348183374	0.0006609385327164	0.018105710108353833

stdev	0.0038910152916687337	0.00181531206822643	0.007112732352844461	0.011719310397903832	0.00012979912873092706	0.000782391996019288


mean	0.6479333333333334	0.0111144049469346	0.032407407407407364	0.06692172914514603	0.0004005688077068999	0.015141500931322402

stdev	0.00016996731711974077	0.00015393641705279624	0.0006547285010986593	0.0006867891168468707	5.664898405228598e-05	8.49734760783585e-05


mean	0.6642	0.0114449340080343	0.027483164983164932	0.10816356253973558	0.0015421899096716666	0.020168639468044598

stdev	0.006577233460962147	0.002010762075992019	0.0026944245905166876	0.011442546293550153	0.000439714362396657	0.0016697041799889382


mean	0.6565	0.0133100130224569	0.0275883838383838	0.11158300354839507	0.0006409100923310333	0.0230727633239199

stdev	0.018465643774317763	0.0020279254502055147	0.0012968837490009047	0.004772834296803593	0.0002874621982096049	0.0008031379621367493


mean	0.6579	0.011197539820230867	0.0281565656565656	0.09556482401924764	0.0010615073404233665	0.017725169741032235

stdev	0.0	3.989544014822727e-05	0.0	3.310854243354992e-05	2.8324492026119465e-05	9.811891857575836e-05


mean	0.6465	0.010528434125410801	0.0265782828282828	0.0843819393042191	0.00038054036732153334	0.01888681928338237

stdev	8.164965809276361e-05	1.734723475976807e-18	0.0	0.0	2.8324492026119414e-05	2.8324492026166384e-05


mean	0.659	0.011335342082266166	0.02028619528619527	0.10136200834891833	0.0011416211019647665	0.0187466202006849

stdev	0.00043204937989386116	0.0001103345827865048	0.0006547285010986593	0.0005574974543365515	9.811891857567761e-05	0.00022481868574016553


mean	0.6474	0.0098892920506533	0.025252525252525203	0.0895741556534508	0.0005808247711750333	0.019707985339181635

stdev	0.0	0.0	3.469446951953614e-18	0.0	2.8324492026166536e-05	4.905945928785863e-05


mean	0.6596	0.019808343171593096	0.03882575757575751	0.10864108625622387	0.0014220192673596334	0.023873900939333798

stdev	0.00014142135623729395	0.0002533724567346641	0.0013392173886108908	0.0003780559000123495	2.8324492026166587e-05	0.000185736115193471


