mean	0.704	0.0245158210583742	0.020483193277310848	0.8124423667329999	0.004	0.022
stdev	0.006301190363732876	0.02878270616916772	0.022350759276211395	0.0010810238685685513	0.00282842712474619	0.0034641016151377548
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean	0.6607000000000001	0.0242089470812875	0.018119747899159624	0.8051478402613477	0.011000000000000001	0.023
stdev	0.0047885279575251285	0.024836648446595073	0.015988744159547024	0.009709007422306322	0.0017320508075688774	0.005196152422706633
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean	0.664825	0.0212765957446808	0.018119747899159648	0.8058838311991793	0.012	0.024
stdev	0.015566048792163013	0.008400907580160662	0.015515936183531986	0.007031541840364037	0.004898979485566356	0.00282842712474619
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean	0.6574499999999999	0.0179350791052918	0.012867647058823501	0.8086155629437659	0.013000000000000001	0.024000000000000004
stdev	0.0172183768108379	0.01779503236771568	0.013273899113550605	0.009049026330539093	0.006557438524302001	0.00938083151964686
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean	0.7199	0.0325968357883251	0.04779411764705873	0.8185231263934905	0.005	0.02
stdev	0.0015984367363146	0.01227003295710145	0.01684770476086707	0.00216898052904967	0.0017320508075688774	0.004898979485566357
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean	0.7273	0.04855428259683577	0.04805672268907556	0.8178674278478947	0.006	0.024
stdev	0.003668105778191259	0.006365118324919847	0.0185745504572122	0.004066574880922173	0.002	0.00565685424949238
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean	0.7227	0.04078014184397155	0.03256302521008395	0.8200929434237902	0.014	0.018000000000000002
stdev	0.004301162633521317	0.03326591918850711	0.022171082898325038	0.0025968253368606324	0.0066332495807108	0.00916515138991168
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean	0.719075	0.03399481723949805	0.020483193277310824	0.8217541687488992	0.01	0.009000000000000001
stdev	0.007393705092847552	0.021213855267336296	0.021482312327959587	0.0011644006376901874	0.006	0.0099498743710662
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean	0.7075	0.008694762684124325	0.0252100840336134	0.8198759471150745	0.0	0.02
stdev	0.008793747778962044	0.004354162047230796	0.007895638854187422	0.00462148171667199	0.0	0.006324555320336759
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean	0.673225	0.01333196944899065	0.016018907563025226	0.820373127431415	0.001	0.004
stdev	0.02320316519356788	0.008769455496715548	0.0031839169256781324	0.003007608099212015	0.0017320508075688774	0.00282842712474619
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean	0.673075	0.005796508456082875	0.013918067226890724	0.8201619412773686	0.0	0.006
stdev	0.007275773154792551	0.0037913776933762916	0.008047034372922543	0.0022098085587401203	0.0	0.002
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean	0.683825	0.00794462629569	0.011817226890756325	0.8199692224032794	0.001	0.008
stdev	0.023988473794720657	0.004794373568681091	0.0040936074758717595	0.0035957072874851304	0.0017320508075688774	0.007483314773547883
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
mean						
stdev						
